year,month,division,section,noofbookings,delivered,_source_file,date,month_iso
2024,3,12,SHAPOORNAGAR,570,570,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,12,SURARAM,235,235,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,12,USHODAYA,98,98,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,12,suchitra,246,246,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,13,ALWAL (Div13),48,48,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,13,CHANUKYAPURI,142,142,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,13,DEFENCE COLONY,223,223,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,13,FATHER BALAIAHNAGAR (Div13),1186,1186,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,13,GOWTHAM NAGAR,199,199,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,13,MACHABOLLARAM,137,137,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,13,SAINATHPURAM,217,217,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,13,VAJPAYEE NAGAR,87,87,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,13,VENKATAPURAM,157,157,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,13,YAPRAL (Div13),120,120,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,14,CHERLAPALLY,27,27,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,14,HOUSING BOARD,75,75,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,14,HUBSIGUDA,210,210,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,14,NACHARAM,141,141,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,14,RADHIKA,116,116,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,14,RAMANTHAPUR(DIV 14),134,133,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,14,SAIBABA NAGAR,134,134,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,14,UPPAL,180,180,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,15,CHANDA NAGAR,1040,1040,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,15,DEEPTHISRI NAGAR (DIV 15),1469,1469,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,15,Doyens section,1502,1502,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,15,GACHIBOWLI (DIV 15),2815,2815,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,15,HAFEEZPET (DIV 15),4993,4993,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,15,KONDAPUR (DIV 15),11893,11890,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,15,MADHAPUR,10644,10637,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,15,MIYAPUR,642,642,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,15,NALLAGANDLA (DIV 15),12,12,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,15,PATANCHERU (DIV15),2,2,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,15,RAMACHANDRAPURAM,14,14,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,16,ATTAPUR,480,479,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,16,BUDVEL (DIV16),211,210,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,16,HYDERGUDA,1488,1486,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,16,KATEDAN,25,25,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,16,MAILERDEV PALLY,62,61,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,16,SULEMAN NAGAR,67,67,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,18,KISMATHPUR (DIV 18),2056,2047,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,18,MANIKONDA (DIV 18),5829,5737,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,19,BODUPPAL (DIV 19),216,216,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,19,CHEERYAL (DIV 19),1,1,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,19,DHAMMAIGUDA (DIV 19),3,3,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,19,NAGARAM (DIV 19),2,2,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,19,PEERJADIGUDA (DIV 19),919,919,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,19,POCHARAM (DIV 19),3,3,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,20,BADANGPET  (DIV 20),240,240,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,20,JALPALLY (DIV 20),6,6,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,20,JILLELAGUDA (DIV 20),15,15,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,20,MEERPET (DIV 20),379,378,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,20,SHAMSHABAD (DIV 20),2,2,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,20,THUKKUGUDA (PD 1),2,2,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,22,PEDDA AMBERPET (PD 1),4,4,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,22,TURKAYAMJAL (PD 1),9,9,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,23,BACHUPALLY (PD 7),295,294,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,23,GANDIMAISAMMA (PD 7),4,4,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,23,NIZAMPET (PD 7),3926,3926,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,23,PRAGATHINAGAR (PD 7),3290,3290,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,24,AMEENPUR (PD 8),20,20,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,24,BEERAMGUDA (PD 8),8,8,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,25,GUNDLAPOCHAMPALLY (PD 7),2,2,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,25,JAWAHARNAGAR (PD 3),5,5,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,25,KOMPALLY (PD 7),2,2,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,33,ALIABAD,3,3,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,33,BALAPUR,1,1,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,33,BANDLAGUDA  (DIV 2),18,18,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,33,JANGAMMET,2,2,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,33,KANCHANBAGH,4,4,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,33,MYSARAM,3,3,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,34,AUTONAGAR,205,204,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,34,B.N.REDDY NAGAR,45,45,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,34,KAMALANAGAR,347,347,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,34,L.B.NAGAR,87,87,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,34,MANSOORABAD,433,433,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,34,NAGOLE,9,9,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,34,NGO COLONY,175,175,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,3,34,VANASTHALIPURAM (DIV 10),417,417,tankers_reports_2024_3.csv,2024-03-01,2024-03
2024,4,1,BAHADURPURA,4,4,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,1,CHANUDLAL BHARADARI,1,1,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,1,DARUL SHIFA,8,8,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,1,DHOOD BOWLI,4,4,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,1,HASSAN NAGAR,1,1,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,1,KISHAN BAGH,11,11,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,1,M.R.G.FILTERS,4,4,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,1,MISRIGUNJ,1,1,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,1,MOGHULPURA,9,9,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,1,PATHERGATTI,6,6,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,1,VATTEPALLY,11,11,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,2,ASMANGARH,164,164,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,2,AZAMPURA,15,15,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,2,CHANCHALGUDA,49,49,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,2,MADANNAPET,5,5,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,2,MALAKPET,142,142,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,2,MOOSARAMBAGH,197,197,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,2,SAIDABAD,116,116,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,2,SANTOSHNAGAR,3,3,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,2,VINAY NAGAR (DIV 2 (a)),12,12,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,2,YAKATPURA,2,2,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,3,AHMED NAGAR,114,114,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,3,ASIF NAGAR,271,271,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,3,CHINTAL BASTHI,418,417,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,3,GOLCONDA,31,31,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,3,HAKEEMPET,260,260,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,3,KAKATIYA NAGAR,650,650,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,3,KARWAN,115,115,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,3,LANGER HOUSE,113,113,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,3,MEHIDIPATNAM,1125,1124,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,3,OLD MALLEPALLY,135,135,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,3,SHAIKPET,2540,2540,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,3,TAPPA CHABUTRA,67,67,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,3,TOLI CHOWK,1111,1111,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,3,VIJAYNAGAR COLONY,1232,1232,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,4,ALLABANDA,1,1,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,4,GODE-KI-KABAR,236,236,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,4,GOWLIGUDA,157,157,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,4,GUNFOUNDRY,522,522,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,4,HINDI NAGAR,235,235,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,4,RED HILLS HIGH LEVEL,589,589,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,4,RED HILLS LOW LEVEL,200,200,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,4,SULTAN BAZAR,124,124,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,4,ZIAGUDA,14,14,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,5,ADIKMET,109,109,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,5,AMBERPET,98,98,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,5,AZAMABAD,447,447,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,5,BAGH LINGAMPALLY,270,270,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,5,BARKATPURA,625,625,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,5,BOATS CLUB,214,214,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,5,DOMALGUDA,103,103,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,5,GANDHINAGAR,1030,1030,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,5,MUSHEERABAD,781,781,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,5,NARAYANGUDA,761,761,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,5,SHIVAM,271,271,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,5,VIGYANPURI,184,184,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,6,BANJARA HILLS,4707,4707,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,6,BORABANDA,432,432,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,6,ERRAGADDA,983,983,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,6,FATHENAGAR,2257,2257,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,6,FILM NAGAR,1026,1026,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,6,JUBILEE HILLS,6306,6306,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,6,S.P.R HILLS,304,304,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,6,S.R.NAGAR,6040,6040,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,6,SOMAJIGUDA,3252,3252,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,6,THATTIKHANA,2316,2316,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,6,VENGALRAONAGAR,3661,3661,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,6,YELLAREDDYGUDA,2652,2652,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,7,BOIGUDA,426,426,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,7,BOUDHANAGAR,183,183,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,7,HUSSAINSAGAR,171,171,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,7,LALAPET,55,55,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,7,MARREDPALLY,372,372,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,7,METTUGUDA,76,76,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,7,NALLAGUTTA,79,79,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,7,PRAKASHNAGAR,332,332,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,7,REGIMENTAL BAZAR,192,192,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,7,SEETHAPALMANDI,762,762,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,7,SRINIVAS NAGAR,1351,1351,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,7,TARNAKA,1510,1510,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,9,BALAJINAGAR (DIV 9),4876,4876,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,9,BALANAGAR,98,98,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,9,BHAGYANAGAR,4025,4025,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,9,BHARATHNAGAR,222,222,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,9,GAYATRI NAGAR,2091,2091,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,9,HASMATHPET,1249,1249,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,9,KPHB,7548,7548,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,9,KUKATPALLY,1036,1036,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,9,MOOSAPET,286,286,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,9,MOTI NAGAR,1076,1076,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,9,VIVEKANANDA NAGAR,406,406,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,9,YELLAMMABANDA,1161,1161,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,10,ALKAPURI,1793,1793,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,10,DILSHUKNAGAR,216,216,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,10,KOTHAPETA,306,306,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,10,LINGOJIGUDA,269,269,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,10,MARUTHINAGAR (DIV 10),559,559,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,10,SAHEBNAGAR (DIV 10),776,776,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,10,SAROORNAGAR,566,566,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,10,VAISHALINAGAR (DIV 10),258,258,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,12,ADARSHNAGAR,163,163,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,12,Bhagatsingh Nagar,94,94,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,12,CHINTAL,79,79,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,12,GAJULARAMARAM,1235,1235,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,12,JEEDIMETLA,228,228,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,12,Jagathgirigutta,143,143,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,12,SHAPOORNAGAR,1101,1099,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,12,SURARAM,354,354,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,12,USHODAYA,306,306,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,12,suchitra,424,424,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,13,ALWAL (Div13),76,76,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,13,CHANUKYAPURI,232,232,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,13,DEFENCE COLONY,438,438,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,13,FATHER BALAIAHNAGAR (Div13),1767,1766,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,13,GOWTHAM NAGAR,356,356,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,13,MACHABOLLARAM,246,246,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,13,SAINATHPURAM,363,363,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,13,VAJPAYEE NAGAR,188,188,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,13,VENKATAPURAM,218,218,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,13,YAPRAL (Div13),282,282,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,14,CHERLAPALLY,20,20,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,14,HOUSING BOARD,100,100,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,14,HUBSIGUDA,423,423,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,14,NACHARAM,212,212,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,14,RADHIKA,209,208,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,14,RAMANTHAPUR(DIV 14),346,346,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,14,SAIBABA NAGAR,206,206,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,14,UPPAL,222,222,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,15,CHANDA NAGAR,1428,1428,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,15,DEEPTHISRI NAGAR (DIV 15),1821,1821,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,15,Doyens section,2019,2018,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,15,GACHIBOWLI (DIV 15),4383,4382,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,15,HAFEEZPET (DIV 15),6165,6165,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,15,KONDAPUR (DIV 15),14277,14277,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,15,MADHAPUR,14989,14989,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,15,MIYAPUR,1323,1323,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,15,NALLAGANDLA (DIV 15),25,25,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,15,PATANCHERU (DIV15),2,2,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,15,RAMACHANDRAPURAM,2,2,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,16,ATTAPUR,742,740,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,16,BUDVEL (DIV16),375,375,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,16,HYDERGUDA,2027,2027,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,16,KATEDAN,60,60,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,16,MAILERDEV PALLY,113,113,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,16,SULEMAN NAGAR,147,147,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,17,MIRALAM FILTER BEDS (DIV 17),1,0,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,18,KISMATHPUR (DIV 18),3465,3465,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,18,MANIKONDA (DIV 18),9286,9286,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,19,BODUPPAL (DIV 19),380,380,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,19,DHAMMAIGUDA (DIV 19),1,1,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,19,PEERJADIGUDA (DIV 19),1523,1523,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,19,POCHARAM (DIV 19),4,4,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,20,BADANGPET  (DIV 20),484,484,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,20,JALPALLY (DIV 20),7,7,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,20,JILLELAGUDA (DIV 20),8,8,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,20,MEERPET (DIV 20),738,738,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,20,SHAMSHABAD (DIV 20),2,2,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,20,THUKKUGUDA (PD 1),3,3,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,22,PEDDA AMBERPET (PD 1),5,5,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,22,TURKAYAMJAL (PD 1),5,5,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,23,BACHUPALLY (PD 7),863,861,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,23,GANDIMAISAMMA (PD 7),9,9,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,23,NIZAMPET (PD 7),5843,5843,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,23,PRAGATHINAGAR (PD 7),4845,4845,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,24,AMEENPUR (PD 8),43,43,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,24,BEERAMGUDA (PD 8),9,9,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,24,TELLAPUR (PD 8),5,5,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,25,GUNDLAPOCHAMPALLY (PD 7),1,1,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,25,JAWAHARNAGAR (PD 3),6,6,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,25,KOMPALLY (PD 7),3,3,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,33,ALIABAD,12,12,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,33,BALAPUR,2,2,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,33,BANDLAGUDA  (DIV 2),65,65,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,33,GOWLIPURA,4,4,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,33,JAHANUMA,1,1,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,33,JANGAMMET,13,13,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,33,KANCHANBAGH,1,1,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,33,MYSARAM,3,3,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,33,RIYASATH NAGAR,1,1,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,34,AUTONAGAR,274,274,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,34,B.N.REDDY NAGAR,101,101,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,34,KAMALANAGAR,559,559,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,34,L.B.NAGAR,144,144,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,34,MANSOORABAD,827,827,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,34,NAGOLE,22,22,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,34,NGO COLONY,351,351,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,4,34,VANASTHALIPURAM (DIV 10),688,688,tankers_reports_2024_4.csv,2024-04-01,2024-04
2024,5,1,BAHADURPURA,12,12,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,1,CHANUDLAL BHARADARI,1,1,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,1,DARUL SHIFA,7,7,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,1,DHOOD BOWLI,4,4,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,1,KISHAN BAGH,3,3,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,1,M.R.G.FILTERS,4,4,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,1,MOGHULPURA,6,6,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,1,PATHERGATTI,1,1,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,1,VATTEPALLY,2,2,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,2,ASMANGARH,126,126,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,2,AZAMPURA,13,13,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,2,CHANCHALGUDA,38,38,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,2,MADANNAPET,6,6,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,2,MALAKPET,111,111,tankers_reports_2024_5.csv,2024-05-01,2024-05
2024,5,2,MOOSARAMBAGH,198,198,tankers_reports_2024_5.csv,2024-05-01,2024-05
